FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
84.91660363,72.49587912,24.156,180,1,Spring,FR2
84.96428282,73.15910003,43.452,180,1,Spring,FR2
85.01197776,74.08286843,25.74,180,1,Spring,FR2
85.86250637,75.3457565,33.804,180,1,Spring,FR2
89.35222718,77.43391949,32.184,180,1,Spring,FR2
93.71349275,80.51061697,37.008,180,3,Spring,FR2
94.36186017,83.82780725,41.832,180,4,Spring,FR2
94.54549043,87.22340544,46.656,180,5,Spring,FR2
91.52863418,88.94303558,43.452,180,4,Spring,FR2
88.2470164,89.27564909,35.424,180,1,Spring,FR2
88.66196524,90.64072952,35.424,180,1,Spring,FR2
90.72707204,92.65058002,32.184,180,2,Spring,FR2
90.77666956,94.34415345,30.564,180,1,Spring,FR2
86.0760197,95.2724562,35.424,180,1,Spring,FR2
87.59753096,97.29349004,48.276,180,3,Summer,FR2
89.33420077,99.35698227,49.896,180,4,Summer,FR2
88.57610438,100.9089675,35.424,180,1,Summer,FR2
84.59289298,101.6847451,28.98,180,1,Summer,FR2
84.88160173,102.9983187,48.276,180,2,Summer,FR2
86.76771157,104.9670886,37.008,180,1,Summer,FR2
90.44567338,107.8856217,30.564,180,1,Summer,FR2
91.10013931,110.8006882,32.184,180,2,Summer,FR2
89.1247594,112.8769712,32.184,180,1,Summer,FR2
92.59908859,116.206898,40.248,180,4,Summer,FR2
94.38186233,119.8209983,41.832,180,4,Summer,FR2
93.97516482,122.7033745,53.1,180,5,Summer,FR2
91.08272083,124.7222837,48.276,180,4,Summer,FR2
89.45582698,126.4742649,38.628,180,3,Summer,FR2
89.5050048,128.6750158,38.628,180,3,Summer,FR2
92.67618852,131.9210696,41.832,180,4,Summer,FR2
92.72642954,135.1044856,37.008,180,4,Summer,FR2
88.90024684,137.3337165,40.248,180,3,Summer,FR2
88.94924123,139.9487576,41.832,180,3,Summer,FR2
93.257278,143.3606067,43.452,180,4,Summer,FR2
95.20539877,146.7757721,51.516,180,5,Summer,FR2
95.25647482,150.1403548,43.452,180,5,Summer,FR2
94.03946371,152.9372637,62.748,180,5,Summer,FR2
94.09015482,155.9412405,61.164,180,5,Summer,FR2
94.14086266,159.2751654,65.988,180,5,Summer,FR2
94.19158725,162.1932893,30.564,180,4,Summer,FR2
90.40375921,164.5930133,38.628,180,3,Summer,FR2
90.45324999,167.6694517,41.832,180,4,Summer,FR2
94.94951417,171.7981601,33.804,180,4,Summer,FR2
88.52981711,173.8378132,46.656,180,4,Summer,FR2
84.72040707,175.3489628,32.184,213,1,Summer,FR2
86.10575598,177.5958582,41.832,105,2,Summer,FR2
88.79717988,180.5808711,43.452,137,3,Summer,FR2
88.84614025,183.310023,30.564,301,2,Summer,FR2
91.42377605,187.1350296,33.804,72,3,Summer,FR2
95.02107023,191.5732107,45.072,101,5,Summer,FR2
95.07208541,195.9863408,30.564,252,4,Summer,FR2
92.9797425,199.5713358,33.804,340,4,Summer,FR2
87.49655504,201.6714829,32.184,156,1,Summer,FR2
91.1882893,205.2572406,38.628,106,4,Summer,FR2
92.33305274,208.9604694,37.008,90,4,Summer,FR2
90.67767942,211.9165694,41.832,244,4,Summer,FR2
87.69896863,214.2378378,33.804,330,2,Summer,FR2
87.82899763,217.1485097,41.832,14,3,Summer,FR2
89.80322389,220.3880081,49.896,68,4,Summer,FR2
92.65791901,224.0031501,46.656,93,5,Summer,FR2
95.65503677,228.0017876,43.452,104,5,Summer,FR2
96.27862088,232.1257211,41.832,82,5,Summer,FR2
96.62343136,236.8247549,48.276,83,5,Summer,FR2
96.59538678,241.3380235,46.656,88,5,Summer,FR2
96.51893228,246.4503824,30.564,170,4,Summer,FR2
96.57044198,251.6547202,41.832,205,5,Summer,FR2
91.99298533,254.9941385,38.628,233,4,Summer,FR2
91.92642791,258.4613936,38.628,157,4,Summer,FR2
87.77530893,260.6091099,40.248,252,3,Summer,FR2
82.93613639,261.7969251,38.628,232,1,Summer,FR2
82.98316173,263.0827678,35.424,167,1,Summer,FR2
83.0302026,264.4224948,30.564,156,1,Summer,FR2
87.35110555,267.035116,32.184,229,1,Summer,FR2
87.3995885,269.5036531,35.424,97,2,Summer,FR2
87.44808745,272.1032666,30.564,189,1,Summer,FR2
87.49660241,274.4496229,25.74,266,1,Summer,FR2
86.04900299,276.288977,25.74,178,1,Summer,FR2
87.77346989,279.084669,30.564,233,1,Summer,FR2
87.82209228,281.7779746,27.36,220,1,Summer,FR2
86.55943914,283.7964162,27.36,22,1,Summer,FR2
86.60766072,286.1661207,46.656,103,3,Summer,FR2
87.37537704,288.8498505,27.36,105,1,Summer,FR2
86.21241251,290.9924224,37.008,166,2,Summer,FR2
80.19223615,292.2926959,30.564,256,1,Summer,FR2
80.23238477,293.6259396,24.156,239,1,Summer,FR2
80.32786532,295.1141909,24.156,258,1,Summer,FR2
83.12454513,297.1437925,25.74,63,1,Summer,FR2
84.20014773,299.2851041,35.424,226,1,Summer,FR2
84.24759038,301.237345,25.74,104,1,Summer,FR2
85.8935136,303.6961556,33.804,192,1,Summer,FR2
89.1000021,306.8611449,32.184,263,2,Summer,FR2
89.73035064,310.1194459,30.564,238,2,Summer,FR2
87.43643895,312.4113022,40.248,215,3,Summer,FR2
85.5338412,314.4537783,48.276,101,3,Summer,FR2
84.03066893,316.2044007,33.804,209,1,Summer,FR2
85.26417277,318.4913363,35.424,79,1,Summer,FR2
85.56165686,320.8196288,38.628,117,2,Summer,FR2
87.69641214,323.5735091,37.008,113,2,Summer,FR2
89.3597267,326.7037895,27.36,153,1,Summer,FR2
89.17511523,329.4392544,33.804,276,2,Summer,FR2
86.44004601,331.5587684,35.424,87,1,Summer,FR2
86.48822817,333.7394842,30.564,140,1,Summer,FR2
87.61773957,336.2864841,28.98,153,1,Summer,FR2
86.95314643,338.3233281,30.564,162,1,Summer,FR2
88.06170768,340.87887,38.628,111,3,Summer,FR2
88.63376617,343.4868374,32.184,111,2,Summer,FR2
87.46403275,345.5395631,32.184,117,1,Summer,FR2
85.5487263,347.243403,33.804,147,1,Summer,FR2
85.59661418,349.1864563,30.564,260,1,Summer,FR2
84.22911671,350.6595424,28.98,157,1,Summer,FR2
85.44665868,352.6110317,28.98,82,1,Summer,FR2
85.49451287,354.3732657,30.564,114,1,Summer,FR2
86.28079376,356.5310832,35.424,131,1,Summer,FR2
86.32892334,358.4602054,32.184,134,1,Summer,FR2
86.81908185,360.6733883,24.156,193,1,Summer,FR2
89.08558179,363.3001309,27.36,260,1,Summer,FR2
89.32071279,365.9443042,28.98,147,2,Summer,FR2
89.89449549,368.6900895,30.564,147,2,Summer,FR2
89.14004696,371.0457395,30.564,164,2,Summer,FR2
89.18912052,373.5681003,30.564,235,2,Summer,FR2
89.23821029,376.1188344,28.98,42,2,Summer,FR2
89.67079309,378.8097852,30.564,255,2,Summer,FR2
87.97804722,380.8535485,30.564,66,1,Summer,FR2
86.63236278,382.7308211,35.424,27,2,Summer,FR2
85.88559989,384.5405875,24.156,36,1,Summer,FR2
85.933599,386.6090065,25.74,36,1,Summer,FR2
86.66046553,388.8252891,30.564,2,1,Summer,FR2
87.78225865,391.2487355,30.564,86,1,Summer,FR2
87.97521455,393.7602576,30.564,96,1,Summer,FR2
89.66992732,396.6548166,25.74,208,1,Summer,FR2
89.71917582,399.2829558,22.536,198,1,Summer,FR2
87.13138799,401.2161151,30.564,221,1,Summer,FR2
84.33546618,204.1316952,27.36,142,1,Summer,FR2
85.04885899,205.8885489,20.916,104,1,Summer,FR2
88.44928371,208.5863527,25.74,208,1,Summer,FR2
90.15408647,211.5589763,27.36,204,2,Summer,FR2
90.20349482,214.4530164,27.36,83,2,Summer,FR2
89.74308552,216.8757931,27.36,59,2,Summer,FR2
88.77945304,218.9689567,30.564,11,2,Summer,FR2
87.79596446,220.7974559,32.184,359,1,Summer,FR2
79.9405833,157.0858073,22.536,253,1,Summer,FR2
77.66719683,157.3962419,20.916,257,1,Summer,FR2
74.31443017,102.8606254,33.804,284,1,Summer,FR2
72.93932739,78.85395784,32.184,10,1,Summer,FR2
74.84736569,79.25397025,30.564,56,1,Summer,FR2
77.86841826,63.86568552,30.564,134,1,Summer,FR2
77.9137705,64.19613367,17.712,42,1,Summer,FR2
80.08209468,65.21240917,28.98,65,1,Summer,FR2
81.55877949,66.43723693,30.564,78,1,Summer,FR2
84.8599137,68.63011348,41.832,137,1,Summer,FR2
82.26515209,69.3774855,30.564,11,1,Summer,FR2
83.75741191,71.08354661,33.804,88,1,Summer,FR2
84.32564643,72.73140605,49.896,75,1,Summer,FR2
85.28120532,74.27997256,43.452,101,1,Summer,FR2
86.95359144,76.57597524,25.74,81,1,Summer,FR2
88.36813708,79.45102626,48.276,72,3,Summer,FR2
88.92959547,82.43575044,48.276,63,3,Summer,FR2
87.77054987,84.1392962,43.452,78,2,Summer,FR2
89.16554397,86.10564687,22.536,127,1,Summer,FR2
91.84155502,89.34089772,43.452,96,4,Summer,FR2
92.81666037,93.40858008,37.008,121,3,Summer,FR2
92.69823995,96.99388452,35.424,173,3,Summer,FR2
92.74848825,99.94379026,38.628,101,4,Summer,FR2
92.12336163,102.417149,43.452,76,4,Summer,FR2
91.52681607,104.0947076,70.812,84,5,Summer,FR2
90.62352097,105.1628819,25.74,100,1,Summer,FR2
91.76667947,107.3095632,24.156,106,1,Summer,FR2
92.30748018,109.8188312,33.804,108,3,Summer,FR2
91.9441214,112.1582528,46.656,78,4,Summer,FR2
90.67876015,114.2042137,33.804,59,2,Summer,FR2
86.14354028,114.9247515,51.516,57,3,Summer,FR2
86.16074196,115.6163317,38.628,98,1,Summer,FR2
85.6666494,116.3787796,24.156,267,1,Summer,FR2
83.47148682,116.9913707,28.98,317,1,Summer,FR2
85.24325122,118.0684928,54.72,86,3,Summer,FR2
85.03945261,118.5200976,27.36,275,1,Summer,FR2
83.04614134,118.6588546,40.248,95,1,Summer,FR2
86.86916339,119.7603234,32.184,95,1,Summer,FR2
86.08848192,120.1975569,30.564,186,1,Summer,FR2
87.22853846,121.2477161,37.008,131,1,Summer,FR2
89.2214563,122.9565676,33.804,150,2,Summer,FR2
85.88879868,123.4136076,24.156,4,1,Summer,FR2
87.70612802,124.8296876,24.156,167,1,Summer,FR2
89.31024212,126.6941751,27.36,134,1,Summer,FR2
89.35937188,128.3311369,24.156,327,1,Summer,FR2
82.01290094,128.581699,40.248,110,1,Summer,FR2
83.71693466,129.400437,38.628,218,1,Summer,FR2
84.21984087,130.2799277,41.832,100,1,Summer,FR2
85.50268842,131.4122848,27.36,83,1,Summer,FR2
87.66989138,132.7651201,38.628,62,2,Summer,FR2
84.62734951,133.0885916,40.248,80,1,Summer,FR2
84.14888985,133.3205957,56.34,89,3,Summer,FR2
86.5576735,134.2341797,25.74,186,1,Summer,FR2
86.6058945,134.9515981,32.184,89,1,Summer,FR2
86.65413141,135.770524,56.34,84,4,Summer,FR2
86.37669245,136.3872352,33.804,30,1,Summer,FR2
82.80484062,136.4597149,46.656,86,1,Summer,FR2
85.85457688,136.881667,32.184,143,1,Summer,FR2
88.50243708,137.9350873,27.36,67,1,Summer,FR2
89.43992032,139.1255221,38.628,94,3,Summer,FR2
89.88208344,140.5771279,19.296,152,1,Summer,FR2
89.93140199,141.849701,32.184,121,2,Summer,FR2
90.6782777,143.5090221,25.74,227,1,Summer,FR2
85.26994923,143.6636336,30.564,225,1,Summer,FR2
85.31774508,144.1531759,32.184,111,1,Summer,FR2
85.41346374,144.7294521,28.98,108,1,Summer,FR2
85.19594688,145.1882326,48.276,78,2,Fall,FR2
82.13190778,145.3589286,65.988,77,4,Fall,FR2
84.47292972,145.9529229,57.924,95,4,Fall,FR2
87.15912215,146.7627172,30.564,121,1,Fall,FR2
86.93595282,147.4603579,41.832,85,2,Fall,FR2
83.97400744,147.6664653,41.832,101,1,Fall,FR2
79.90303393,147.7460984,37.008,72,1,Fall,FR2
78.05667554,147.7272392,35.424,228,1,Fall,FR2
77.64927711,147.7083567,51.516,230,1,Fall,FR2
77.69455699,147.6894509,38.628,57,1,Fall,FR2
78.68851159,147.6705218,33.804,196,1,Fall,FR2
80.33222394,147.655409,17.712,211,1,Fall,FR2
82.60928707,147.9049041,20.916,154,1,Fall,FR2
85.34491854,148.3837736,28.98,192,1,Fall,FR2
85.68272604,148.8904859,40.248,96,1,Fall,FR2
86.61082688,149.6359186,33.804,98,1,Fall,FR2
87.34610195,150.2173506,37.008,106,2,Fall,FR2
88.8039168,151.1414953,48.276,84,4,Fall,FR2
88.85287938,151.8058823,46.656,80,4,Fall,FR2
86.97762439,152.0843561,65.988,72,5,Fall,FR2
82.8013214,152.0643585,25.74,39,1,Fall,FR2
82.11005127,152.0443365,48.276,81,1,Fall,FR2
79.62881184,152.0242899,22.536,70,1,Fall,FR2
80.02036336,152.0042187,57.924,71,2,Fall,FR2
81.81065201,151.9841228,46.656,98,1,Fall,FR2
87.61171174,152.0108987,40.248,105,2,Fall,FR2
87.66028073,151.9943823,24.156,131,1,Fall,FR2
87.70886574,152.5145298,33.804,103,1,Fall,FR2
85.48940003,152.6167837,38.628,100,1,Fall,FR2
85.53726833,152.6001223,27.36,134,1,Fall,FR2
87.32216921,40.23445959,53.1,65,1,Spring,FR2
91.66185084,42.50229131,64.368,69,4,Spring,FR2
86.72914121,42.55148392,49.896,98,1,Spring,FR2
86.71635118,43.10723956,37.008,30,1,Spring,FR2
85.0366831,43.37601712,27.36,224,1,Spring,FR2
83.7723411,43.65160184,28.98,175,1,Spring,FR2
85.39502486,44.50876679,33.804,176,1,Spring,FR2
87.72313117,46.36112783,38.628,118,1,Spring,FR2
92.46974186,49.6857322,41.832,92,2,Spring,FR2
94.9461612,53.26300018,41.832,106,4,Spring,FR2
95.25957757,56.61430599,35.424,100,3,Spring,FR2
93.50766847,59.19597131,45.072,91,4,Spring,FR2
89.27936902,60.4199886,54.72,80,3,Spring,FR2
84.14237232,60.45580871,27.36,321,1,Spring,FR2
87.33228411,61.57408303,45.072,96,1,Spring,FR2
88.9453682,63.28401468,37.008,98,1,Spring,FR2
84.97672433,63.70784487,25.74,261,1,Spring,FR2
87.43066118,65.60590597,41.832,59,1,Spring,FR2
84.79725429,66.45649409,35.424,84,1,Spring,FR2
84.84489408,67.5530649,33.804,167,1,Spring,FR2
84.98711956,68.93983207,25.74,243,1,Spring,FR2
85.62546182,70.58434746,43.452,6,1,Spring,FR2
89.25380589,72.69168577,69.192,77,5,Spring,FR2
92.15684421,74.53417154,45.072,82,4,Spring,FR2
93.90393455,77.27753634,46.656,77,4,Spring,FR2
91.13145309,78.77719774,51.516,72,4,Spring,FR2
86.03735737,79.06754017,62.748,84,4,Spring,FR2
87.74174362,79.83536096,46.656,98,2,Spring,FR2
88.29405638,80.5157908,40.248,186,1,Spring,FR2
85.11025024,80.81071058,24.156,248,1,Spring,FR2
83.77732107,81.09234142,32.184,207,1,Spring,FR2
88.02193645,83.09988367,30.564,130,1,Spring,FR2
92.38267361,86.41846646,40.248,86,3,Spring,FR2
94.43195048,90.03034752,56.34,92,5,Spring,FR2
94.87375943,93.54497182,41.832,89,4,Spring,FR2
94.92472598,96.55881829,51.516,70,5,Spring,FR2
93.46796201,98.56551555,51.516,77,5,Summer,FR2
88.87887778,99.54003954,45.072,89,3,Summer,FR2
89.94556281,101.6361361,56.34,81,4,Summer,FR2
91.70160439,104.5319273,43.452,71,4,Summer,FR2
91.75152365,107.0028595,59.544,74,5,Summer,FR2
85.63164992,107.431048,30.564,248,1,Summer,FR2
82.28537122,107.7038163,37.008,213,1,Summer,FR2
85.03073216,108.6715867,24.156,156,1,Summer,FR2
88.94193164,110.5940834,30.564,128,1,Summer,FR2
90.52789147,113.1274392,41.832,150,3,Summer,FR2
90.35251853,115.5665598,40.248,70,3,Summer,FR2
91.97444423,118.6490251,37.008,82,3,Summer,FR2
96.39986715,122.4073037,51.516,74,5,Summer,FR2
96.45133754,125.9369736,45.072,76,5,Summer,FR2
94.3883121,128.9155733,38.628,312,4,Summer,FR2
87.17299926,130.5623336,48.276,268,3,Summer,FR2
83.12704178,117.3374017,28.98,230,1,Summer,FR2
83.17413014,118.3283274,41.832,174,1,Summer,FR2
83.74037676,119.5474772,32.184,108,1,Summer,FR2
83.0306108,120.4718982,30.564,164,1,Summer,FR2
87.43739035,123.1196745,25.74,219,1,Summer,FR2
88.13259235,125.7720471,40.248,239,2,Summer,FR2
87.37389492,127.8361718,30.564,106,1,Summer,FR2
87.63460184,130.3494762,35.424,105,1,Summer,FR2
89.33759309,133.5011489,33.804,326,2,Summer,FR2
92.57630329,137.329026,49.896,101,5,Summer,FR2
93.08398763,141.3145349,32.184,330,3,Summer,FR2
93.13436328,145.3675282,53.1,86,5,Summer,FR2
96.18490857,150.0710267,49.896,93,5,Summer,FR2
94.09789688,153.8055568,27.36,269,3,Summer,FR2
88.95912648,156.407561,33.804,288,2,Summer,FR2
85.2567982,158.0759562,56.34,242,4,Summer,FR2
85.30458971,159.9330416,57.924,334,4,Summer,FR2
86.19956704,162.0476,25.74,299,1,Summer,FR2
90.82847091,165.3860719,32.184,76,3,Summer,FR2
93.40518732,169.3100389,59.544,100,5,Summer,FR2
89.40709112,171.7828679,33.804,276,2,Summer,FR2
86.17330129,173.6720142,41.832,56,2,Summer,FR2
91.22264719,177.1217597,57.924,77,5,Summer,FR2
95.05631756,180.9221884,40.248,69,5,Summer,FR2
95.12418476,184.8800869,54.72,74,5,Summer,FR2
93.06985732,188.1430293,57.924,69,5,Summer,FR2
92.11295092,191.2108883,57.924,81,5,Summer,FR2
92.64315242,194.7795881,33.804,101,4,Summer,FR2
89.47246491,197.4578989,48.276,6,4,Summer,FR2
89.43465646,200.2651073,41.832,84,4,Summer,FR2
92.13156003,204.062644,41.832,123,4,Summer,FR2
90.77621465,206.9321873,38.628,263,4,Summer,FR2
89.19298427,209.6306588,33.804,327,2,Summer,FR2
87.27335045,211.9270772,28.98,298,1,Summer,FR2
91.11303233,215.5440737,45.072,92,4,Summer,FR2
93.17987227,219.3027907,51.516,87,5,Summer,FR2
93.72469117,223.2358184,40.248,107,5,Summer,FR2
95.23067619,227.8417813,38.628,98,5,Summer,FR2
95.28176058,232.544083,37.008,141,5,Summer,FR2
88.29081603,234.8954904,51.516,253,4,Summer,FR2
85.82757063,236.7752105,28.98,292,1,Summer,FR2
85.87555058,238.8285564,45.072,81,3,Summer,FR2
86.02386707,178.8157057,27.36,107,1,Summer,FR2
86.60559971,181.3186067,30.564,140,1,Summer,FR2
88.96005553,184.642433,32.184,238,2,Summer,FR2
89.15696708,187.9680931,28.98,114,1,Summer,FR2
88.0679719,190.364945,43.452,218,3,Summer,FR2
85.71584439,181.6762528,33.804,150,1,Summer,FR2
86.06633173,184.1093906,27.36,88,1,Summer,FR2
87.08833836,186.880624,25.74,60,1,Summer,FR2
87.13673455,189.4685493,24.156,316,1,Summer,FR2
85.06380577,191.0684168,22.536,220,1,Summer,FR2
85.11153356,193.121141,38.628,233,1,Summer,FR2
84.98918341,194.7901473,27.36,133,1,Summer,FR2
86.43091091,197.2987202,37.008,108,2,Summer,FR2
84.2651198,198.7397631,37.008,216,1,Summer,FR2
84.55959645,200.8207693,30.564,36,1,Summer,FR2
86.34598032,203.4242119,27.36,197,1,Summer,FR2
89.67919413,207.1025483,33.804,123,3,Summer,FR2
89.72844569,210.3970393,25.74,147,1,Summer,FR2
88.00849716,212.8675845,43.452,217,3,Summer,FR2
86.99560685,215.0578294,24.156,328,1,Summer,FR2
89.01032546,218.4061264,28.98,85,1,Summer,FR2
90.98226614,222.398222,30.564,120,3,Summer,FR2
91.03194791,226.0374647,37.008,197,4,Summer,FR2
88.20299009,163.0137971,45.072,226,3,Summer,FR2
85.96832919,149.0871172,27.36,304,1,Summer,FR2
82.70789961,150.1765209,25.74,85,1,Summer,FR2
82.75484959,151.6859624,27.36,234,1,Summer,FR2
80.91680181,152.5048464,35.424,287,1,Summer,FR2
79.98087591,153.2182172,27.36,273,1,Summer,FR2
80.90051602,154.2640545,22.536,258,1,Summer,FR2
83.35727246,155.9835173,22.536,28,1,Summer,FR2
83.08904413,157.0982342,27.36,97,1,Summer,FR2
84.86111553,159.1899572,32.184,95,1,Summer,FR2
87.99055494,162.3283326,28.98,165,1,Summer,FR2
86.96465028,164.3052678,43.452,130,3,Summer,FR2
86.23416823,166.0835175,24.156,202,1,Summer,FR2
86.66654155,168.5010369,35.424,193,1,Summer,FR2
86.71479849,170.7468277,40.248,232,2,Summer,FR2
86.15449804,172.4984,27.36,248,1,Summer,FR2
85.90828898,174.2693695,25.74,337,1,Summer,FR2
85.23532757,175.8525972,28.98,92,1,Summer,FR2
84.99075124,177.4091133,35.424,89,1,Summer,FR2
85.03845492,179.1404379,25.74,183,1,Summer,FR2
85.80934988,181.3659312,38.628,209,1,Summer,FR2
87.22171153,184.0678362,30.564,211,1,Summer,FR2
87.41366004,186.7232029,25.74,130,1,Summer,FR2
87.76824545,189.4881064,28.98,105,1,Summer,FR2
87.81686611,191.9776201,33.804,108,2,Summer,FR2
90.30725159,195.5867944,27.36,101,2,Summer,FR2
87.04263795,197.3288366,38.628,92,2,Summer,FR2
87.09101905,199.4348934,40.248,82,2,Summer,FR2
88.48274588,202.3877872,30.564,114,1,Summer,FR2
89.30563246,205.5829919,35.424,94,3,Summer,FR2
85.6172238,207.0349903,32.184,110,1,Summer,FR2
85.6651343,208.6882691,37.008,81,1,Summer,FR2
87.3772944,211.0944407,41.832,134,3,Summer,FR2
87.9658073,213.6975736,28.98,108,1,Summer,FR2
89.31331699,216.8166581,37.008,89,3,Summer,FR2
91.12419953,220.4724683,46.656,82,4,Summer,FR2
92.08136692,224.4723204,38.628,103,4,Summer,FR2
92.43014063,227.9172229,30.564,73,3,Summer,FR2
92.48030042,231.2782063,32.184,70,3,Summer,FR2
88.95058181,233.2274417,30.564,64,2,Summer,FR2
84.77337663,234.2350094,35.424,243,1,Summer,FR2
81.78520462,234.847577,22.536,257,1,Summer,FR2
83.01171235,236.0549361,25.74,106,1,Summer,FR2
85.82084147,237.9617701,35.424,88,1,Summer,FR2
85.86881919,239.7362278,48.276,82,3,Summer,FR2
87.1636809,241.7632838,33.804,292,1,Summer,FR2
84.40567086,242.7780278,30.564,33,1,Summer,FR2
79.38862849,243.0949957,27.36,276,1,Summer,FR2
82.44513978,244.2569944,30.564,72,1,Summer,FR2
84.60363592,245.815913,28.98,98,1,Summer,FR2
85.22606376,247.396077,32.184,235,1,Summer,FR2
84.91561459,248.5654345,22.536,97,1,Summer,FR2
85.22344615,250.0511333,17.712,173,1,Summer,FR2
86.24721896,251.8509104,37.008,246,2,Summer,FR2
83.41109443,252.7443586,24.156,2,1,Summer,FR2
85.55756926,254.5262147,41.832,230,2,Summer,FR2
84.34887263,255.5927093,30.564,266,1,Summer,FR2
77.47724179,179.9382706,22.536,1,1,Summer,FR2
82.10017742,181.3183719,28.98,97,1,Summer,FR2
85.08577513,183.1867695,28.98,229,1,Summer,FR2
85.13351018,184.5981644,22.536,235,1,Summer,FR2
84.77648776,185.7655886,22.536,107,1,Summer,FR2
84.42601582,186.8801724,24.156,40,1,Summer,FR2
81.55379197,187.4466547,17.712,6,1,Summer,FR2
83.01172978,188.5826023,54.72,64,3,Summer,FR2
87.84406482,190.6002038,43.452,97,3,Summer,FR2
88.23608192,192.4552368,41.832,111,3,Summer,FR2
88.73200802,193.9419584,40.248,118,3,Summer,FR2
88.78094687,195.3493778,30.564,329,2,Summer,FR2
90.32699623,197.5736964,35.424,128,3,Summer,FR2
90.54179751,199.7480273,24.156,190,1,Summer,FR2
93.56866178,202.5814952,35.424,117,4,Summer,FR2
94.00152754,205.4016879,32.184,172,4,Summer,FR2
91.38121522,207.3628814,30.564,95,3,Summer,FR2
84.67080675,208.002424,27.36,97,1,Summer,FR2
79.7596878,208.1997296,27.36,232,1,Summer,FR2
81.23534872,208.8699379,35.424,73,1,Summer,FR2
82.59798202,209.4986304,54.72,106,3,Summer,FR2
83.88494934,210.1172484,32.184,196,1,Summer,FR2
86.84128653,211.4522935,20.916,93,1,Summer,FR2
92.3573909,214.0040562,38.628,98,4,Summer,FR2
92.40752667,216.4752851,35.424,89,4,Summer,FR2
90.30786247,217.9383618,17.712,239,1,Summer,FR2
84.36886722,218.3420834,16.092,314,1,Summer,FR2
84.41636558,219.2781756,32.184,144,1,Summer,FR2
84.46387961,220.2788546,25.74,248,1,Summer,FR2
81.30356189,220.6248238,19.296,348,1,Summer,FR2
83.49853301,221.6350847,35.424,103,1,Summer,FR2
87.52857781,223.3532634,25.74,134,1,Summer,FR2
92.16692194,226.085063,24.156,121,2,Summer,FR2
93.06901454,228.9122583,32.184,96,4,Summer,FR2
89.83491499,230.5625356,53.1,85,5,Summer,FR2
88.83546131,231.8284399,51.516,92,4,Summer,FR2
87.81267693,232.6075145,37.008,98,2,Summer,FR2
91.85028249,234.5796957,33.804,119,3,Summer,FR2
91.90025084,236.1928152,25.74,258,2,Summer,FR2
88.17193085,236.8359696,24.156,360,1,Summer,FR2
85.84654364,237.6348475,27.36,63,1,Summer,FR2
81.92831768,200.4762818,40.248,69,1,Summer,FR2
82.76491778,200.8349345,46.656,101,2,Summer,FR2
82.81188659,200.9722318,27.36,228,1,Summer,FR2
88.53526324,201.9324487,35.424,218,2,Summer,FR2
88.91363035,202.9562059,25.74,78,1,Summer,FR2
92.00545648,204.7931611,48.276,162,5,Summer,FR2
89.15887768,205.6189922,43.452,106,4,Summer,FR2
90.52809173,207.119146,40.248,88,4,Summer,FR2
89.77486663,208.185079,54.72,84,5,Summer,FR2
85.94550224,208.1655156,43.452,54,2,Summer,FR2
83.67443864,208.1378402,20.916,351,1,Summer,FR2
81.90859698,208.1101367,33.804,75,1,Summer,FR2
82.42341054,208.4452876,43.452,81,1,Summer,FR2
83.58094936,208.8001212,57.924,71,4,Fall,FR2
81.26293688,208.7722393,28.98,242,1,Fall,FR2
82.5557829,208.7443292,19.296,147,1,Fall,FR2
87.49918453,208.9331024,37.008,111,2,Fall,FR2
90.33660645,209.4769395,37.008,114,3,Fall,FR2
90.9159275,210.389037,33.804,121,3,Fall,FR2
88.63099265,210.723533,33.804,114,2,Fall,FR2
89.27478707,211.4258337,56.34,107,5,Fall,FR2
85.55109371,211.4030282,41.832,110,2,Fall,FR2
85.66322433,211.3744061,35.424,123,1,Fall,FR2
86.24368042,211.3509143,48.276,97,3,Fall,FR2
87.37107692,212.1050202,40.248,134,3,Fall,FR2
91.68119192,213.720062,28.98,117,3,Fall,FR2
92.35489002,215.1839268,45.072,81,5,Fall,FR2
92.74165016,216.6752827,56.34,82,5,Fall,FR2
92.66674448,217.766124,62.748,91,5,Fall,FR2
90.44563977,218.3517905,40.248,82,4,Fall,FR2
91.67049684,219.261988,32.184,93,3,Fall,FR2
87.89274527,219.8238451,38.628,86,2,Fall,FR2
82.80453468,198.9533993,37.008,86,1,Fall,FR2
82.85151657,199.1953642,19.296,182,1,Fall,FR2
81.74288407,199.3159705,19.296,329,1,Fall,FR2
82.25141006,199.6383532,20.916,134,1,Fall,FR2
84.89899102,200.1828117,27.36,126,1,Fall,FR2
86.79097057,200.7801521,27.36,150,1,Fall,FR2
90.10366761,201.7290178,19.296,182,1,Fall,FR2
89.24310138,202.4323515,33.804,143,2,Fall,FR2
89.29220897,203.259634,27.36,123,1,Fall,FR2
85.8460542,203.6091493,38.628,68,2,Fall,FR2
82.8424282,203.5849049,57.924,88,3,Fall,FR2
85.87773752,40.44219213,46.656,85,1,Spring,FR2
90.25506264,43.01434231,64.368,78,4,Spring,FR2
88.40772891,43.89269429,30.564,348,1,Spring,FR2
85.10255876,44.46361118,25.74,52,1,Spring,FR2
88.35184354,46.68339535,49.896,88,2,Spring,FR2
92.53284282,49.54304964,51.516,81,4,Spring,FR2
